date,Day,Month,Year,Column1,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HS,AS,HST,HST %,AST,AST %,HC,AC,HF,AF,HY,AY,HR,AR,ScoreH,ScoreA,Count
09/12/2000,9,12,2000,0.940860215,Chelsea,Derby,4,1,H,Paul Taylor,19,5,10,0.526315789,3,0.6,3,6,8,14,0,0,0,0,3,0,163
09/12/2000,9,12,2000,0.940860215,Man City,Everton,5,0,H,Steve Bennett,13,14,9,0.692307692,4,0.285714286,5,13,12,12,0,1,0,0,3,0,164
09/12/2000,9,12,2000,0.940860215,Southampton,Leeds,1,0,H,Paul Durkin,12,13,3,0.25,5,0.384615385,2,10,13,15,3,4,1,0,3,0,165
09/12/2000,9,12,2000,0.940860215,Sunderland,Middlesbrough,1,0,H,Graham Poll,8,8,5,0.625,5,0.625,5,3,22,21,1,3,0,0,3,0,166
09/12/2000,9,12,2000,0.940860215,West Ham,Aston Villa,1,1,D,Mike Riley,13,15,5,0.384615385,4,0.266666667,4,4,14,15,1,3,0,0,0,3,167
10/12/2000,10,12,2000,0.943548387,Coventry,Leicester,1,0,H,Steve Dunn,12,6,5,0.416666667,1,0.166666667,8,10,11,15,0,1,0,0,3,0,168
10/12/2000,10,12,2000,0.943548387,Liverpool,Ipswich,0,1,A,Alan Wiley,14,11,5,0.357142857,6,0.545454545,8,5,12,14,1,3,0,0,1,1,169
16/12/2000,16,12,2000,0.959677419,Aston Villa,Man City,2,2,D,Andy D'Urso,10,9,5,0.5,4,0.444444444,5,4,8,16,2,1,1,0,0,3,170
16/12/2000,16,12,2000,0.959677419,Derby,Coventry,1,0,H,Matt Messias,4,14,3,0.75,5,0.357142857,3,5,17,10,1,3,0,0,3,0,171
16/12/2000,16,12,2000,0.959677419,Everton,West Ham,1,1,D,Clive Wilkes,15,9,5,0.333333333,4,0.444444444,9,7,10,7,1,2,0,0,0,3,172
16/12/2000,16,12,2000,0.959677419,Ipswich,Southampton,3,1,H,Barry Knight,15,13,7,0.466666667,4,0.307692308,6,1,11,12,1,2,0,0,3,0,173
16/12/2000,16,12,2000,0.959677419,Leeds,Sunderland,2,0,H,Rob Styles,17,17,8,0.470588235,6,0.352941176,8,5,16,20,3,4,0,0,3,0,174
16/12/2000,16,12,2000,0.959677419,Leicester,Charlton,3,1,H,Alan Wiley,9,12,5,0.555555556,8,0.666666667,5,5,11,16,1,2,0,0,3,0,175
16/12/2000,16,12,2000,0.959677419,Middlesbrough,Chelsea,1,0,H,Peter Jones,7,9,4,0.571428571,3,0.333333333,3,5,14,16,0,2,0,0,3,0,176
16/12/2000,16,12,2000,0.959677419,Newcastle,Bradford,2,1,H,Steve Dunn,17,7,6,0.352941176,3,0.428571429,4,3,16,17,0,2,0,0,3,0,177
17/12/2000,17,12,2000,0.962365591,Man United,Liverpool,0,1,A,Mike Riley,6,9,4,0.666666667,4,0.444444444,9,2,10,11,1,0,1,0,1,1,178
18/12/2000,18,12,2000,0.965053763,Tottenham,Arsenal,1,1,D,Jeff Winter,8,17,4,0.5,10,0.588235294,3,7,20,14,2,1,0,0,0,3,179
22/12/2000,22,12,2000,0.975806452,Coventry,Southampton,1,1,D,Alan Wiley,12,10,5,0.416666667,2,0.2,8,6,12,13,1,1,0,0,0,3,180
23/12/2000,23,12,2000,0.978494624,Charlton,Everton,1,0,H,Graham Barber,10,10,7,0.7,4,0.4,13,6,15,21,1,4,0,0,3,0,181
23/12/2000,23,12,2000,0.978494624,Chelsea,Bradford,3,0,H,Barry Knight,17,7,8,0.470588235,1,0.142857143,5,4,8,12,0,1,0,0,3,0,182
23/12/2000,23,12,2000,0.978494624,Derby,Newcastle,2,0,H,Rob Harris,8,8,5,0.625,4,0.5,2,3,17,16,1,2,0,0,3,0,183
23/12/2000,23,12,2000,0.978494624,Leeds,Aston Villa,1,2,A,Mark Halsey,15,8,5,0.333333333,5,0.625,10,2,18,18,1,4,0,0,1,1,184
23/12/2000,23,12,2000,0.978494624,Leicester,West Ham,2,1,H,Graham Poll,11,11,6,0.545454545,4,0.363636364,6,5,7,5,1,0,0,0,3,0,185
23/12/2000,23,12,2000,0.978494624,Liverpool,Arsenal,4,0,H,Paul Durkin,12,12,6,0.5,6,0.5,6,3,18,14,2,0,0,0,3,0,186
23/12/2000,23,12,2000,0.978494624,Man United,Ipswich,2,0,H,Steve Bennett,20,5,4,0.2,3,0.6,11,3,7,8,0,1,0,0,3,0,187
23/12/2000,23,12,2000,0.978494624,Sunderland,Man City,1,0,H,David Ellaray,9,9,5,0.555555556,3,0.333333333,8,6,14,18,2,2,0,0,3,0,188
23/12/2000,23,12,2000,0.978494624,Tottenham,Middlesbrough,0,0,D,Rob Styles,16,5,8,0.5,0,0,8,4,22,13,2,3,0,0,0,3,189
26/12/2000,26,12,2000,0.98655914,Arsenal,Leicester,6,1,H,Dermot Gallagher,27,2,15,0.555555556,2,1,14,0,14,11,0,0,0,0,3,0,190
26/12/2000,26,12,2000,0.98655914,Aston Villa,Man United,0,1,A,Graham Poll,6,14,3,0.5,3,0.214285714,2,4,15,16,1,2,0,0,1,1,191
26/12/2000,26,12,2000,0.98655914,Bradford,Sunderland,1,4,A,Paul Durkin,11,16,3,0.272727273,11,0.6875,9,8,17,17,2,0,0,0,1,1,192
26/12/2000,26,12,2000,0.98655914,Everton,Coventry,1,2,A,Neale Barry,17,10,9,0.529411765,5,0.5,5,2,14,16,2,1,0,0,1,1,193
26/12/2000,26,12,2000,0.98655914,Ipswich,Chelsea,2,2,D,Jeff Winter,19,7,13,0.684210526,4,0.571428571,8,2,5,9,0,4,0,0,0,3,194
26/12/2000,26,12,2000,0.98655914,Man City,Derby,0,0,D,Mike Riley,15,14,7,0.466666667,3,0.214285714,7,7,15,14,2,2,0,0,0,3,195
26/12/2000,26,12,2000,0.98655914,Middlesbrough,Liverpool,1,0,H,Steve Lodge,7,11,2,0.285714286,5,0.454545455,2,6,7,9,2,2,0,0,3,0,196
26/12/2000,26,12,2000,0.98655914,Newcastle,Leeds,2,1,H,Andy D'Urso,13,8,4,0.307692308,5,0.625,7,2,23,17,4,2,0,0,3,0,197
26/12/2000,26,12,2000,0.98655914,West Ham,Charlton,5,0,H,Steve Dunn,17,12,10,0.588235294,8,0.666666667,5,8,19,11,1,0,0,0,3,0,198
27/12/2000,27,12,2000,0.989247312,Southampton,Tottenham,2,0,H,David Ellaray,17,7,6,0.352941176,2,0.285714286,4,4,17,13,1,3,0,0,3,0,199
30/12/2000,30,12,2000,0.997311828,Arsenal,Sunderland,2,2,D,Graham Barber,17,14,9,0.529411765,7,0.5,11,1,14,18,0,3,0,0,0,3,200
30/12/2000,30,12,2000,0.997311828,Ipswich,Tottenham,3,0,H,Matt Messias,18,6,9,0.5,3,0.5,10,5,13,17,0,0,0,0,3,0,201
30/12/2000,30,12,2000,0.997311828,Man City,Charlton,1,4,A,Clive Wilkes,8,13,1,0.125,8,0.615384615,7,4,11,14,1,2,0,0,1,1,202
30/12/2000,30,12,2000,0.997311828,Middlesbrough,Coventry,1,1,D,Dermot Gallagher,14,9,6,0.428571429,3,0.333333333,4,3,9,16,1,3,0,0,0,3,203
30/12/2000,30,12,2000,0.997311828,Newcastle,Man United,1,1,D,Mike Riley,14,8,4,0.285714286,6,0.75,6,3,13,10,2,3,0,0,0,3,204
30/12/2000,30,12,2000,0.997311828,Southampton,Derby,1,0,H,Andy D'Urso,10,9,5,0.5,5,0.555555556,7,6,17,10,0,2,0,0,3,0,205
01/01/2001,1,1,2001,0.002688172,Charlton,Arsenal,1,0,H,Graham Poll,9,10,4,0.444444444,5,0.5,6,12,15,12,1,1,0,0,3,0,206
01/01/2001,1,1,2001,0.002688172,Chelsea,Aston Villa,1,0,H,Paul Durkin,13,7,5,0.384615385,3,0.428571429,2,5,15,19,0,1,0,0,3,0,207
01/01/2001,1,1,2001,0.002688172,Coventry,Man City,1,1,D,Barry Knight,19,10,9,0.473684211,5,0.5,12,8,16,15,1,2,0,0,0,3,208
01/01/2001,1,1,2001,0.002688172,Derby,Everton,1,0,H,Alan Wiley,7,9,3,0.428571429,6,0.666666667,5,11,9,18,2,3,0,0,3,0,209
01/01/2001,1,1,2001,0.002688172,Leeds,Middlesbrough,1,1,D,David Ellaray,16,5,5,0.3125,3,0.6,5,1,14,15,2,3,0,0,0,3,210
01/01/2001,1,1,2001,0.002688172,Leicester,Bradford,1,2,A,Steve Lodge,9,8,3,0.333333333,4,0.5,5,3,11,14,0,3,0,0,1,1,211
01/01/2001,1,1,2001,0.002688172,Liverpool,Southampton,2,1,H,Dermot Gallagher,16,7,8,0.5,3,0.428571429,15,2,8,5,0,1,0,0,3,0,212
01/01/2001,1,1,2001,0.002688172,Man United,West Ham,3,1,H,Peter Jones,25,9,12,0.48,5,0.555555556,8,2,17,13,1,2,0,0,3,0,213
01/01/2001,1,1,2001,0.002688172,Sunderland,Ipswich,4,1,H,Neale Barry,16,9,9,0.5625,3,0.333333333,4,3,15,10,1,5,0,0,3,0,214
02/01/2001,2,1,2001,0.005376344,Tottenham,Newcastle,4,2,H,Steve Bennett,16,9,10,0.625,4,0.444444444,9,6,11,10,0,2,1,2,3,0,215
13/01/2001,13,1,2001,0.034946237,Arsenal,Chelsea,1,1,D,David Ellaray,15,12,8,0.533333333,8,0.666666667,10,3,13,15,1,4,0,0,0,3,216
13/01/2001,13,1,2001,0.034946237,Aston Villa,Liverpool,0,3,A,Graham Barber,5,12,1,0.2,6,0.5,1,4,7,10,2,0,0,0,1,1,217
13/01/2001,13,1,2001,0.034946237,Bradford,Man United,0,3,A,Alan Wiley,9,20,3,0.333333333,11,0.55,1,9,11,11,1,0,0,0,1,1,218
13/01/2001,13,1,2001,0.034946237,Everton,Tottenham,0,0,D,Andy D'Urso,17,4,8,0.470588235,1,0.25,9,0,11,15,1,0,0,0,0,3,219
13/01/2001,13,1,2001,0.034946237,Man City,Leeds,0,4,A,Mike Dean,5,10,3,0.6,6,0.6,4,5,23,17,5,3,0,0,1,1,220
13/01/2001,13,1,2001,0.034946237,Middlesbrough,Derby,4,0,H,Rob Styles,13,6,8,0.615384615,3,0.5,4,5,8,14,0,4,0,0,3,0,221
13/01/2001,13,1,2001,0.034946237,Newcastle,Coventry,3,1,H,Jeff Winter,11,12,6,0.545454545,5,0.416666667,2,7,6,9,0,3,0,0,3,0,222
13/01/2001,13,1,2001,0.034946237,Southampton,Charlton,0,0,D,Steve Lodge,17,10,6,0.352941176,4,0.4,9,3,8,12,0,0,0,0,0,3,223
13/01/2001,13,1,2001,0.034946237,West Ham,Sunderland,0,2,A,Matt Messias,13,7,6,0.461538462,5,0.714285714,9,6,20,21,4,2,0,0,1,1,224
14/01/2001,14,1,2001,0.037634409,Ipswich,Leicester,2,0,H,Mike Riley,22,6,9,0.409090909,3,0.5,8,1,14,10,1,1,0,0,3,0,225
20/01/2001,20,1,2001,0.053763441,Chelsea,Ipswich,4,1,H,Andy D'Urso,23,5,10,0.434782609,2,0.4,11,1,11,12,3,0,0,1,3,0,226
20/01/2001,20,1,2001,0.053763441,Coventry,Everton,1,3,A,Paul Durkin,9,8,5,0.555555556,4,0.5,15,3,9,22,0,1,0,0,1,1,227
20/01/2001,20,1,2001,0.053763441,Derby,Man City,1,1,D,Jeff Winter,9,10,3,0.333333333,4,0.4,5,4,17,22,2,2,0,0,0,3,228
20/01/2001,20,1,2001,0.053763441,Leeds,Newcastle,1,3,A,Alan Wiley,12,11,5,0.416666667,7,0.636363636,16,1,12,18,2,1,0,0,1,1,229
20/01/2001,20,1,2001,0.053763441,Leicester,Arsenal,0,0,D,Barry Knight,3,13,0,0,4,0.307692308,1,9,6,8,2,2,1,0,0,3,230
20/01/2001,20,1,2001,0.053763441,Liverpool,Middlesbrough,0,0,D,Steve Dunn,22,4,7,0.318181818,2,0.5,7,3,9,10,1,1,0,0,0,3,231
20/01/2001,20,1,2001,0.053763441,Man United,Aston Villa,2,0,H,Mike Riley,12,5,7,0.583333333,3,0.6,7,3,10,19,1,2,0,0,3,0,232
20/01/2001,20,1,2001,0.053763441,Tottenham,Southampton,0,0,D,Clive Wilkes,9,9,4,0.444444444,6,0.666666667,6,0,10,15,0,1,0,0,0,3,233
21/01/2001,21,1,2001,0.056451613,Sunderland,Bradford,0,0,D,Mark Halsey,14,7,6,0.428571429,3,0.428571429,8,7,10,13,0,1,0,0,0,3,234
22/01/2001,22,1,2001,0.059139785,Charlton,West Ham,1,1,D,Dermot Gallagher,9,18,3,0.333333333,3,0.166666667,0,5,11,8,0,1,0,0,0,3,235
24/01/2001,24,1,2001,0.064516129,Aston Villa,Leeds,1,2,A,Steve Bennett,12,7,4,0.333333333,3,0.428571429,5,3,11,10,2,0,0,0,1,1,236
30/01/2001,30,1,2001,0.080645161,Arsenal,Bradford,2,0,H,Clive Wilkes,20,6,8,0.4,2,0.333333333,6,3,12,14,1,2,0,0,3,0,237
30/01/2001,30,1,2001,0.080645161,Charlton,Derby,2,1,H,Mike Dean,13,6,9,0.692307692,3,0.5,9,3,13,14,2,1,0,0,3,0,238
31/01/2001,31,1,2001,0.083333333,Chelsea,Newcastle,3,1,H,Mark Halsey,14,4,4,0.285714286,2,0.5,7,2,12,19,1,3,0,0,3,0,239
31/01/2001,31,1,2001,0.083333333,Everton,Middlesbrough,2,2,D,Graham Barber,17,6,8,0.470588235,3,0.5,9,1,17,12,1,5,0,0,0,3,240
31/01/2001,31,1,2001,0.083333333,Leeds,Coventry,1,0,H,Rob Harris,11,3,6,0.545454545,1,0.333333333,9,2,18,19,4,5,0,0,3,0,241
31/01/2001,31,1,2001,0.083333333,Man City,Liverpool,1,1,D,Peter Jones,4,16,2,0.5,3,0.1875,5,11,17,13,1,1,0,0,0,3,242
31/01/2001,31,1,2001,0.083333333,Southampton,Leicester,1,0,H,Steve Bennett,10,6,5,0.5,3,0.5,3,3,14,12,0,3,0,0,3,0,243
31/01/2001,31,1,2001,0.083333333,Sunderland,Man United,0,1,A,Graham Poll,9,13,2,0.222222222,7,0.538461538,3,2,15,13,2,0,2,1,1,1,244
31/01/2001,31,1,2001,0.083333333,West Ham,Tottenham,0,0,D,Neale Barry,17,14,6,0.352941176,6,0.428571429,9,4,9,16,1,1,0,0,0,3,245
03/02/2001,3,2,2001,0.091397849,Bradford,Aston Villa,0,3,A,Dermot Gallagher,9,13,2,0.222222222,6,0.461538462,3,4,14,14,2,0,0,0,1,1,246
03/02/2001,3,2,2001,0.091397849,Coventry,Arsenal,0,1,A,Mike Dean,12,8,4,0.333333333,6,0.75,3,7,13,14,3,4,0,0,1,1,247
03/02/2001,3,2,2001,0.091397849,Derby,Sunderland,1,0,H,Barry Knight,9,17,3,0.333333333,5,0.294117647,3,4,16,18,7,3,0,0,3,0,248
03/02/2001,3,2,2001,0.091397849,Ipswich,Leeds,1,2,A,Peter Jones,11,10,6,0.545454545,3,0.3,3,4,10,15,1,2,1,0,1,1,249
03/02/2001,3,2,2001,0.091397849,Leicester,Chelsea,2,1,H,Steve Dunn,10,8,5,0.5,4,0.5,2,7,7,13,0,1,0,0,3,0,250
03/02/2001,3,2,2001,0.091397849,Liverpool,West Ham,3,0,H,Steve Bennett,14,8,10,0.714285714,3,0.375,5,3,9,6,0,1,0,1,3,0,251
03/02/2001,3,2,2001,0.091397849,Man United,Everton,1,0,H,Jeff Winter,8,5,1,0.125,1,0.2,2,5,8,11,0,2,0,0,3,0,252
03/02/2001,3,2,2001,0.091397849,Middlesbrough,Man City,1,1,D,Alan Wiley,14,6,6,0.428571429,3,0.5,4,2,12,14,0,2,1,0,0,3,253
03/02/2001,3,2,2001,0.091397849,Tottenham,Charlton,0,0,D,David Ellaray,9,7,3,0.333333333,2,0.285714286,2,3,17,14,2,0,0,0,0,3,254
07/02/2001,7,2,2001,0.102150538,Everton,Leeds,2,2,D,Neale Barry,7,9,4,0.571428571,5,0.555555556,4,7,18,18,2,1,0,0,0,3,255
10/02/2001,10,2,2001,0.110215054,Arsenal,Ipswich,1,0,H,Rob Harris,17,5,10,0.588235294,3,0.6,11,3,16,15,2,1,0,0,3,0,256
10/02/2001,10,2,2001,0.110215054,Aston Villa,Middlesbrough,1,1,D,Clive Wilkes,15,6,4,0.266666667,3,0.5,7,4,11,11,1,1,0,0,0,3,257
10/02/2001,10,2,2001,0.110215054,Chelsea,Man United,1,1,D,David Ellaray,8,16,4,0.5,6,0.375,3,8,16,12,0,2,0,0,0,3,258
10/02/2001,10,2,2001,0.110215054,Everton,Leicester,2,1,H,Rob Styles,9,9,6,0.666666667,2,0.222222222,7,2,12,7,3,2,0,0,3,0,259
10/02/2001,10,2,2001,0.110215054,Leeds,Derby,0,0,D,Jeff Winter,12,3,6,0.5,2,0.666666667,17,4,11,17,2,5,0,0,0,3,260
10/02/2001,10,2,2001,0.110215054,Man City,Tottenham,0,1,A,Steve Dunn,11,11,4,0.363636364,4,0.363636364,7,3,17,10,1,0,0,0,1,1,261
10/02/2001,10,2,2001,0.110215054,Southampton,Bradford,2,0,H,Graham Poll,12,4,6,0.5,1,0.25,8,0,9,16,0,1,0,0,3,0,262
10/02/2001,10,2,2001,0.110215054,Sunderland,Liverpool,1,1,D,Graham Barber,9,8,6,0.666666667,4,0.5,9,6,15,25,5,3,0,0,0,3,263
11/02/2001,11,2,2001,0.112903226,Charlton,Newcastle,2,0,H,Paul Durkin,11,5,4,0.363636364,3,0.6,4,11,10,12,2,1,0,0,3,0,264
12/02/2001,12,2,2001,0.115591398,West Ham,Coventry,1,1,D,Dermot Gallagher,21,13,9,0.428571429,4,0.307692308,5,4,13,16,2,5,0,0,0,3,265
24/02/2001,24,2,2001,0.147849462,Bradford,West Ham,1,2,A,Steve Lodge,15,11,5,0.333333333,5,0.454545455,7,1,9,10,1,2,0,0,1,1,266
24/02/2001,24,2,2001,0.147849462,Coventry,Charlton,2,2,D,Mark Halsey,17,15,7,0.411764706,7,0.466666667,3,7,15,11,0,0,0,0,0,3,267
24/02/2001,24,2,2001,0.147849462,Derby,Aston Villa,1,0,H,Alan Wiley,9,19,5,0.555555556,7,0.368421053,1,9,9,10,1,1,0,0,3,0,268
24/02/2001,24,2,2001,0.147849462,Ipswich,Everton,2,0,H,Graham Poll,12,8,6,0.5,2,0.25,3,2,11,14,1,2,0,1,3,0,269
24/02/2001,24,2,2001,0.147849462,Leicester,Sunderland,2,0,H,Andy D'Urso,11,9,7,0.636363636,3,0.333333333,6,5,13,16,0,4,0,1,3,0,270
24/02/2001,24,2,2001,0.147849462,Middlesbrough,Southampton,0,1,A,Neale Barry,11,10,6,0.545454545,5,0.5,3,6,9,9,1,0,0,0,1,1,271
24/02/2001,24,2,2001,0.147849462,Newcastle,Man City,0,1,A,Rob Harris,10,11,3,0.3,3,0.272727273,5,5,18,11,1,0,0,0,1,1,272
24/02/2001,24,2,2001,0.147849462,Tottenham,Leeds,1,2,A,Jeff Winter,13,15,4,0.307692308,9,0.6,5,12,16,14,2,1,0,0,1,1,273
25/02/2001,25,2,2001,0.150537634,Man United,Arsenal,6,1,H,Paul Durkin,16,6,9,0.5625,2,0.333333333,3,3,10,6,0,0,0,0,3,0,274
03/03/2001,3,3,2001,0.174731183,Arsenal,West Ham,3,0,H,Mike Riley,16,4,6,0.375,2,0.5,5,6,19,12,2,3,0,0,3,0,275
03/03/2001,3,3,2001,0.174731183,Coventry,Chelsea,0,0,D,Steve Bennett,17,24,10,0.588235294,11,0.458333333,5,8,13,15,2,2,0,0,0,3,276
03/03/2001,3,3,2001,0.174731183,Derby,Tottenham,2,1,H,Rob Harris,8,13,4,0.5,7,0.538461538,6,7,20,12,2,3,0,0,3,0,277
03/03/2001,3,3,2001,0.174731183,Everton,Newcastle,1,1,D,David Ellaray,16,4,6,0.375,2,0.5,4,1,13,12,1,2,0,0,0,3,278
03/03/2001,3,3,2001,0.174731183,Leeds,Man United,1,1,D,Graham Barber,18,5,10,0.555555556,5,1,14,3,25,21,3,5,0,0,0,3,279
03/03/2001,3,3,2001,0.174731183,Leicester,Liverpool,2,0,H,Dermot Gallagher,9,8,7,0.777777778,3,0.375,4,7,9,7,1,1,0,0,3,0,280
03/03/2001,3,3,2001,0.174731183,Man City,Southampton,0,1,A,Jeff Winter,15,6,7,0.466666667,1,0.166666667,5,6,15,15,1,1,0,0,1,1,281
03/03/2001,3,3,2001,0.174731183,Middlesbrough,Charlton,0,0,D,Mike Dean,8,11,2,0.25,8,0.727272727,4,5,13,12,1,1,0,0,0,3,282
04/03/2001,4,3,2001,0.177419355,Ipswich,Bradford,3,1,H,Andy D'Urso,21,7,8,0.380952381,5,0.714285714,7,2,13,14,0,4,0,0,3,0,283
05/03/2001,5,3,2001,0.180107527,Sunderland,Aston Villa,1,1,D,Steve Lodge,18,6,12,0.666666667,2,0.333333333,5,3,17,18,1,2,0,0,0,3,284
07/03/2001,7,3,2001,0.185483871,West Ham,Chelsea,0,2,A,Alan Wiley,7,17,2,0.285714286,6,0.352941176,1,0,12,9,2,2,0,0,1,1,285
10/03/2001,10,3,2001,0.193548387,Aston Villa,Ipswich,2,1,H,Rob Styles,9,8,5,0.555555556,3,0.375,6,2,15,11,1,1,0,0,3,0,286
17/03/2001,17,3,2001,0.212365591,Bradford,Man City,2,2,D,Steve Dunn,16,10,7,0.4375,3,0.3,3,3,13,12,2,1,0,0,0,3,287
17/03/2001,17,3,2001,0.212365591,Charlton,Leeds,1,2,A,Clive Wilkes,7,7,3,0.428571429,5,0.714285714,2,5,19,13,3,5,0,0,1,1,288
17/03/2001,17,3,2001,0.212365591,Chelsea,Sunderland,2,4,A,Paul Durkin,14,11,6,0.428571429,7,0.636363636,4,5,15,26,0,0,0,0,1,1,289
17/03/2001,17,3,2001,0.212365591,Man United,Leicester,2,0,H,Alan Wiley,19,5,8,0.421052632,2,0.4,14,2,11,13,1,1,0,0,3,0,290
17/03/2001,17,3,2001,0.212365591,Newcastle,Middlesbrough,1,2,A,Graham Barber,16,7,5,0.3125,4,0.571428571,5,1,14,19,0,3,0,1,1,1,291
17/03/2001,17,3,2001,0.212365591,Southampton,Everton,1,0,H,Mark Halsey,17,5,5,0.294117647,1,0.2,6,6,13,18,1,1,0,0,3,0,292
17/03/2001,17,3,2001,0.212365591,Tottenham,Coventry,3,0,H,Graham Poll,12,11,4,0.333333333,5,0.454545455,5,8,13,10,0,1,0,0,3,0,293
17/03/2001,17,3,2001,0.212365591,West Ham,Ipswich,0,1,A,Mike Dean,5,13,2,0.4,5,0.384615385,4,5,14,8,0,0,0,0,1,1,294
18/03/2001,18,3,2001,0.215053763,Aston Villa,Arsenal,0,0,D,Barry Knight,4,14,2,0.5,5,0.357142857,3,3,16,13,2,2,0,1,0,3,295
18/03/2001,18,3,2001,0.215053763,Liverpool,Derby,1,1,D,Neale Barry,18,7,8,0.444444444,4,0.571428571,9,3,11,9,2,2,0,0,0,3,296
31/03/2001,31,3,2001,0.25,Arsenal,Tottenham,2,0,H,Paul Durkin,25,4,19,0.76,3,0.75,12,2,5,6,0,1,0,0,3,0,297
31/03/2001,31,3,2001,0.25,Bradford,Newcastle,2,2,D,Paul Taylor,22,14,8,0.363636364,7,0.5,10,8,17,23,0,1,0,0,0,3,298
31/03/2001,31,3,2001,0.25,Chelsea,Middlesbrough,2,1,H,Peter Jones,17,7,5,0.294117647,3,0.428571429,4,3,19,10,2,1,0,0,3,0,299
31/03/2001,31,3,2001,0.25,Coventry,Derby,2,0,H,David Ellaray,12,14,7,0.583333333,8,0.571428571,9,4,12,16,0,1,1,0,3,0,300
31/03/2001,31,3,2001,0.25,Liverpool,Man United,2,0,H,Graham Poll,15,9,6,0.4,3,0.333333333,6,4,8,8,1,1,1,0,3,0,301
31/03/2001,31,3,2001,0.25,Man City,Aston Villa,1,3,A,Rob Styles,12,8,6,0.5,7,0.875,9,2,18,13,6,4,1,0,1,1,302
31/03/2001,31,3,2001,0.25,Sunderland,Leeds,0,2,A,Steve Dunn,14,7,8,0.571428571,4,0.571428571,8,4,17,10,2,2,0,1,1,1,303
31/03/2001,31,3,2001,0.25,West Ham,Everton,0,2,A,Andy D'Urso,17,10,6,0.352941176,7,0.7,8,2,16,16,3,2,1,0,1,1,304
01/04/2001,1,4,2001,0.252688172,Charlton,Leicester,2,0,H,Jeff Winter,16,5,9,0.5625,1,0.2,6,2,12,9,2,2,0,0,3,0,305
02/04/2001,2,4,2001,0.255376344,Southampton,Ipswich,0,3,A,Alan Wiley,11,11,3,0.272727273,5,0.454545455,6,7,17,15,2,1,0,0,1,1,306
04/04/2001,4,4,2001,0.260752688,Aston Villa,Leicester,2,1,H,Mike Dean,9,6,5,0.555555556,2,0.333333333,10,3,11,12,2,2,0,0,3,0,307
07/04/2001,7,4,2001,0.268817204,Aston Villa,West Ham,2,2,D,Rob Harris,6,7,4,0.666666667,5,0.714285714,5,3,5,3,1,3,0,0,0,3,308
07/04/2001,7,4,2001,0.268817204,Derby,Chelsea,0,4,A,Steve Lodge,3,10,2,0.666666667,7,0.7,1,9,13,7,1,1,0,0,1,1,309
07/04/2001,7,4,2001,0.268817204,Leeds,Southampton,2,0,H,Jeff Winter,15,6,7,0.466666667,2,0.333333333,10,1,10,11,0,0,0,0,3,0,310
07/04/2001,7,4,2001,0.268817204,Leicester,Coventry,1,3,A,Graham Barber,9,15,4,0.444444444,5,0.333333333,4,9,9,19,3,2,0,0,1,1,311
08/04/2001,8,4,2001,0.271505376,Everton,Man City,3,1,H,David Ellaray,11,13,7,0.636363636,5,0.384615385,8,8,17,18,0,3,1,1,3,0,312
09/04/2001,9,4,2001,0.274193548,Middlesbrough,Sunderland,0,0,D,Andy D'Urso ,12,12,6,0.5,4,0.333333333,3,2,22,22,5,3,1,0,0,3,313
10/04/2001,10,4,2001,0.27688172,Ipswich,Liverpool,1,1,D,Steve Dunn,8,7,5,0.625,2,0.285714286,6,1,10,15,0,0,0,0,0,3,314
10/04/2001,10,4,2001,0.27688172,Man United,Charlton,2,1,H,Mark Halsey ,23,3,8,0.347826087,2,0.666666667,12,4,8,9,1,1,0,0,3,0,315
10/04/2001,10,4,2001,0.27688172,Tottenham,Bradford,2,1,H,Steve Bennett ,17,10,13,0.764705882,5,0.5,5,7,13,9,1,1,0,0,3,0,316
11/04/2001,11,4,2001,0.279569892,Man City,Arsenal,0,4,A,Neale Barry,7,15,2,0.285714286,8,0.533333333,7,3,10,8,2,0,0,0,1,1,317
13/04/2001,13,4,2001,0.284946237,Bradford,Charlton,2,0,H,Peter Jones,4,3,8,2,8,2.666666667,3,7,13,21,1,3,0,0,3,0,318
13/04/2001,13,4,2001,0.284946237,Liverpool,Leeds,1,2,A,Alan Wiley,11,9,5,0.454545455,3,0.333333333,8,2,19,16,3,1,1,0,1,1,319
14/04/2001,14,4,2001,0.287634409,Arsenal,Middlesbrough,0,3,A,Paul Durkin,17,6,8,0.470588235,2,0.333333333,9,0,13,11,1,1,0,0,1,1,320
14/04/2001,14,4,2001,0.287634409,Aston Villa,Everton,2,1,H,Paul Taylor,8,5,5,0.625,3,0.6,5,3,13,14,0,3,0,0,3,0,321
14/04/2001,14,4,2001,0.287634409,Chelsea,Southampton,1,0,H,Clive Wilkes,14,9,8,0.571428571,5,0.555555556,7,6,11,19,3,3,0,0,3,0,322
14/04/2001,14,4,2001,0.287634409,Ipswich,Newcastle,1,0,H,Mike Dean,14,6,5,0.357142857,2,0.333333333,9,3,6,13,0,1,0,1,3,0,323
14/04/2001,14,4,2001,0.287634409,Leicester,Man City,1,2,A,Barry Knight,15,8,9,0.6,3,0.375,5,1,13,26,2,3,0,0,1,1,324
14/04/2001,14,4,2001,0.287634409,Man United,Coventry,4,2,H,Mike Riley,28,9,13,0.464285714,4,0.444444444,9,2,9,18,1,4,0,0,3,0,325
